date,year,region,age_group,synthetic_cases,annual_region_age_cases
2026-01-26,2026,London,1_to_4,6.562711864406779,121.0
2026-02-02,2026,London,1_to_4,4.306779661016949,121.0
2026-02-09,2026,London,1_to_4,8.408474576271187,121.0
2026-02-16,2026,London,1_to_4,8.81864406779661,121.0
2026-02-23,2026,London,1_to_4,8.203389830508474,121.0
2026-03-02,2026,London,1_to_4,5.947457627118644,121.0
2026-03-09,2026,London,1_to_4,5.742372881355932,121.0
2026-03-16,2026,London,1_to_4,7.3830508474576275,121.0
2026-03-23,2026,London,1_to_4,6.357627118644068,121.0
2026-03-30,2026,London,1_to_4,7.793220338983051,121.0
2026-04-06,2026,London,1_to_4,6.972881355932204,121.0
2026-04-13,2026,London,1_to_4,8.81864406779661,121.0
2026-04-20,2026,London,1_to_4,5.53728813559322,121.0
2026-04-27,2026,London,1_to_4,7.177966101694915,121.0
2026-05-04,2026,London,1_to_4,9.023728813559321,121.0
2026-01-05,2026,London,25_to_34,0.7457627118644068,44.0
2026-01-12,2026,London,25_to_34,2.311864406779661,44.0
2026-01-19,2026,London,25_to_34,2.013559322033898,44.0
2026-01-26,2026,London,25_to_34,2.386440677966102,44.0
2026-02-02,2026,London,25_to_34,1.5661016949152542,44.0
2026-02-09,2026,London,25_to_34,3.057627118644068,44.0
2026-02-16,2026,London,25_to_34,3.2067796610169492,44.0
2026-02-23,2026,London,25_to_34,2.983050847457627,44.0
2026-03-02,2026,London,25_to_34,2.1627118644067798,44.0
2026-03-09,2026,London,25_to_34,2.088135593220339,44.0
2026-03-16,2026,London,25_to_34,2.6847457627118643,44.0
2026-03-23,2026,London,25_to_34,2.311864406779661,44.0
2026-03-30,2026,London,25_to_34,2.833898305084746,44.0
2026-04-06,2026,London,25_to_34,2.535593220338983,44.0
2026-04-13,2026,London,25_to_34,3.2067796610169492,44.0
2026-04-20,2026,London,25_to_34,2.013559322033898,44.0
2026-04-27,2026,London,25_to_34,2.610169491525424,44.0
2026-05-04,2026,London,25_to_34,3.2813559322033896,44.0
2026-01-05,2026,London,35_and_over,0.6610169491525424,39.0
2026-01-12,2026,London,35_and_over,2.049152542372881,39.0
2026-01-19,2026,London,35_and_over,1.7847457627118644,39.0
2026-01-26,2026,London,35_and_over,2.1152542372881356,39.0
2026-02-02,2026,London,35_and_over,1.388135593220339,39.0
2026-02-09,2026,London,35_and_over,2.7101694915254235,39.0
2026-02-16,2026,London,35_and_over,2.8423728813559324,39.0
2026-02-23,2026,London,35_and_over,2.6440677966101696,39.0
2026-03-02,2026,London,35_and_over,1.916949152542373,39.0
2026-03-09,2026,London,35_and_over,1.8508474576271186,39.0
2026-03-16,2026,London,35_and_over,2.3796610169491523,39.0
2026-03-23,2026,London,35_and_over,2.049152542372881,39.0
2026-03-30,2026,London,35_and_over,2.511864406779661,39.0
2026-04-06,2026,London,35_and_over,2.247457627118644,39.0
2026-04-13,2026,London,35_and_over,2.8423728813559324,39.0
2026-04-20,2026,London,35_and_over,1.7847457627118644,39.0
2026-04-27,2026,London,35_and_over,2.3135593220338984,39.0
2026-05-04,2026,London,35_and_over,2.9084745762711863,39.0
2026-01-05,2026,London,5_to_10,1.694915254237288,100.0
2026-01-12,2026,London,5_to_10,5.254237288135593,100.0
2026-01-19,2026,London,5_to_10,4.576271186440678,100.0
2026-01-26,2026,London,5_to_10,5.423728813559322,100.0
2026-02-02,2026,London,5_to_10,3.559322033898305,100.0
2026-02-09,2026,London,5_to_10,6.9491525423728815,100.0
2026-02-16,2026,London,5_to_10,7.288135593220339,100.0
2026-02-23,2026,London,5_to_10,6.779661016949152,100.0
2026-03-02,2026,London,5_to_10,4.915254237288136,100.0
2026-03-09,2026,London,5_to_10,4.745762711864407,100.0
2026-03-16,2026,London,5_to_10,6.101694915254237,100.0
2026-03-23,2026,London,5_to_10,5.254237288135593,100.0
2026-03-30,2026,London,5_to_10,6.440677966101695,100.0
2026-04-06,2026,London,5_to_10,5.762711864406779,100.0
2026-04-13,2026,London,5_to_10,7.288135593220339,100.0
2026-04-20,2026,London,5_to_10,4.576271186440678,100.0
2026-04-27,2026,London,5_to_10,5.932203389830509,100.0
2026-05-04,2026,London,5_to_10,7.4576271186440675,100.0
2026-01-05,2026,London,under_1,0.711864406779661,42.0
2026-01-12,2026,London,under_1,2.2067796610169492,42.0
2026-01-19,2026,London,under_1,1.9220338983050846,42.0
2026-01-26,2026,London,under_1,2.2779661016949153,42.0
2026-02-02,2026,London,under_1,1.494915254237288,42.0
2026-02-09,2026,London,under_1,2.91864406779661,42.0
2026-02-16,2026,London,under_1,3.0610169491525423,42.0
2026-02-23,2026,London,under_1,2.847457627118644,42.0
2026-03-02,2026,London,under_1,2.064406779661017,42.0
2026-03-09,2026,London,under_1,1.993220338983051,42.0
2026-03-16,2026,London,under_1,2.5627118644067797,42.0
2026-03-23,2026,London,under_1,2.2067796610169492,42.0
2026-03-30,2026,London,under_1,2.705084745762712,42.0
2026-04-06,2026,London,under_1,2.4203389830508475,42.0
2026-04-13,2026,London,under_1,3.0610169491525423,42.0
2026-04-20,2026,London,under_1,1.9220338983050846,42.0
2026-04-27,2026,London,under_1,2.4915254237288136,42.0
2026-05-04,2026,London,under_1,3.1322033898305084,42.0
2026-01-05,2026,North East,11_to_14,0.0,0.0
2026-01-12,2026,North East,11_to_14,0.0,0.0
2026-01-19,2026,North East,11_to_14,0.0,0.0
2026-01-26,2026,North East,11_to_14,0.0,0.0
2026-02-02,2026,North East,11_to_14,0.0,0.0
2026-02-09,2026,North East,11_to_14,0.0,0.0
2026-02-16,2026,North East,11_to_14,0.0,0.0
2026-02-23,2026,North East,11_to_14,0.0,0.0
2026-03-02,2026,North East,11_to_14,0.0,0.0
2026-03-09,2026,North East,11_to_14,0.0,0.0
2026-03-16,2026,North East,11_to_14,0.0,0.0
2026-03-23,2026,North East,11_to_14,0.0,0.0
2026-03-30,2026,North East,11_to_14,0.0,0.0
2026-04-06,2026,North East,11_to_14,0.0,0.0
2026-04-13,2026,North East,11_to_14,0.0,0.0
2026-04-20,2026,North East,11_to_14,0.0,0.0
2026-04-27,2026,North East,11_to_14,0.0,0.0
2026-05-04,2026,North East,11_to_14,0.0,0.0
2026-01-05,2026,North East,15_to_24,0.0,0.0
2026-01-12,2026,North East,15_to_24,0.0,0.0
2026-01-19,2026,North East,15_to_24,0.0,0.0
2026-01-26,2026,North East,15_to_24,0.0,0.0
2026-02-02,2026,North East,15_to_24,0.0,0.0
2026-02-09,2026,North East,15_to_24,0.0,0.0
2026-02-16,2026,North East,15_to_24,0.0,0.0
2026-02-23,2026,North East,15_to_24,0.0,0.0
2026-03-02,2026,North East,15_to_24,0.0,0.0
2026-03-09,2026,North East,15_to_24,0.0,0.0
2026-03-16,2026,North East,15_to_24,0.0,0.0
2026-03-23,2026,North East,15_to_24,0.0,0.0
2026-03-30,2026,North East,15_to_24,0.0,0.0
2026-04-06,2026,North East,15_to_24,0.0,0.0
2026-04-13,2026,North East,15_to_24,0.0,0.0
2026-04-20,2026,North East,15_to_24,0.0,0.0
2026-04-27,2026,North East,15_to_24,0.0,0.0
2026-05-04,2026,North East,15_to_24,0.0,0.0
2026-01-05,2026,North East,1_to_4,0.01694915254237288,1.0
2026-01-12,2026,North East,1_to_4,0.05254237288135593,1.0
2026-01-19,2026,North East,1_to_4,0.04576271186440678,1.0
2026-01-26,2026,North East,1_to_4,0.05423728813559322,1.0
2026-02-02,2026,North East,1_to_4,0.03559322033898305,1.0
2026-02-09,2026,North East,1_to_4,0.06949152542372881,1.0
2026-02-16,2026,North East,1_to_4,0.07288135593220339,1.0
2026-02-23,2026,North East,1_to_4,0.06779661016949153,1.0
2026-03-02,2026,North East,1_to_4,0.04915254237288136,1.0
2026-03-09,2026,North East,1_to_4,0.04745762711864407,1.0
2026-03-16,2026,North East,1_to_4,0.061016949152542375,1.0
2026-03-23,2026,North East,1_to_4,0.05254237288135593,1.0
2026-03-30,2026,North East,1_to_4,0.06440677966101695,1.0
2026-04-06,2026,North East,1_to_4,0.0576271186440678,1.0
2026-04-13,2026,North East,1_to_4,0.07288135593220339,1.0
2026-04-20,2026,North East,1_to_4,0.04576271186440678,1.0
2026-04-27,2026,North East,1_to_4,0.059322033898305086,1.0
2026-05-04,2026,North East,1_to_4,0.07457627118644068,1.0
2026-01-05,2026,North East,25_to_34,0.01694915254237288,1.0
2026-01-12,2026,North East,25_to_34,0.05254237288135593,1.0
2026-01-19,2026,North East,25_to_34,0.04576271186440678,1.0
2026-01-26,2026,North East,25_to_34,0.05423728813559322,1.0
2026-02-02,2026,North East,25_to_34,0.03559322033898305,1.0
2026-02-09,2026,North East,25_to_34,0.06949152542372881,1.0
2026-02-16,2026,North East,25_to_34,0.07288135593220339,1.0
2026-02-23,2026,North East,25_to_34,0.06779661016949153,1.0
2026-03-02,2026,North East,25_to_34,0.04915254237288136,1.0
2026-03-09,2026,North East,25_to_34,0.04745762711864407,1.0
2026-03-16,2026,North East,25_to_34,0.061016949152542375,1.0
2026-03-23,2026,North East,25_to_34,0.05254237288135593,1.0
2026-03-30,2026,North East,25_to_34,0.06440677966101695,1.0
2026-04-06,2026,North East,25_to_34,0.0576271186440678,1.0
2026-04-13,2026,North East,25_to_34,0.07288135593220339,1.0
2026-04-20,2026,North East,25_to_34,0.04576271186440678,1.0
2026-04-27,2026,North East,25_to_34,0.059322033898305086,1.0
2026-05-04,2026,North East,25_to_34,0.07457627118644068,1.0
2026-01-05,2026,North East,35_and_over,0.01694915254237288,1.0
2026-01-12,2026,North East,35_and_over,0.05254237288135593,1.0
2026-01-19,2026,North East,35_and_over,0.04576271186440678,1.0
2026-01-26,2026,North East,35_and_over,0.05423728813559322,1.0
2026-02-02,2026,North East,35_and_over,0.03559322033898305,1.0
2026-02-09,2026,North East,35_and_over,0.06949152542372881,1.0
2026-02-16,2026,North East,35_and_over,0.07288135593220339,1.0
2026-02-23,2026,North East,35_and_over,0.06779661016949153,1.0
2026-03-02,2026,North East,35_and_over,0.04915254237288136,1.0
2026-03-09,2026,North East,35_and_over,0.04745762711864407,1.0
2026-03-16,2026,North East,35_and_over,0.061016949152542375,1.0
2026-03-23,2026,North East,35_and_over,0.05254237288135593,1.0
2026-03-30,2026,North East,35_and_over,0.06440677966101695,1.0
2026-04-06,2026,North East,35_and_over,0.0576271186440678,1.0
2026-04-13,2026,North East,35_and_over,0.07288135593220339,1.0
2026-04-20,2026,North East,35_and_over,0.04576271186440678,1.0
2026-04-27,2026,North East,35_and_over,0.059322033898305086,1.0
2026-05-04,2026,North East,35_and_over,0.07457627118644068,1.0
2026-01-05,2026,North East,5_to_10,0.01694915254237288,1.0
2026-01-12,2026,North East,5_to_10,0.05254237288135593,1.0
2026-01-19,2026,North East,5_to_10,0.04576271186440678,1.0
2026-01-26,2026,North East,5_to_10,0.05423728813559322,1.0
2026-02-02,2026,North East,5_to_10,0.03559322033898305,1.0
2026-02-09,2026,North East,5_to_10,0.06949152542372881,1.0
2026-02-16,2026,North East,5_to_10,0.07288135593220339,1.0
2026-02-23,2026,North East,5_to_10,0.06779661016949153,1.0
2026-03-02,2026,North East,5_to_10,0.04915254237288136,1.0
2026-03-09,2026,North East,5_to_10,0.04745762711864407,1.0
2026-03-16,2026,North East,5_to_10,0.061016949152542375,1.0
2026-03-23,2026,North East,5_to_10,0.05254237288135593,1.0
2026-03-30,2026,North East,5_to_10,0.06440677966101695,1.0
2026-04-06,2026,North East,5_to_10,0.0576271186440678,1.0
2026-04-13,2026,North East,5_to_10,0.07288135593220339,1.0
2026-04-20,2026,North East,5_to_10,0.04576271186440678,1.0
2026-04-27,2026,North East,5_to_10,0.059322033898305086,1.0
2026-05-04,2026,North East,5_to_10,0.07457627118644068,1.0
2026-01-05,2026,North East,under_1,0.01694915254237288,1.0
2026-01-12,2026,North East,under_1,0.05254237288135593,1.0
2026-01-19,2026,North East,under_1,0.04576271186440678,1.0
2026-01-26,2026,North East,under_1,0.05423728813559322,1.0
2026-02-02,2026,North East,under_1,0.03559322033898305,1.0
2026-02-09,2026,North East,under_1,0.06949152542372881,1.0
2026-02-16,2026,North East,under_1,0.07288135593220339,1.0
2026-02-23,2026,North East,under_1,0.06779661016949153,1.0
2026-03-02,2026,North East,under_1,0.04915254237288136,1.0
2026-03-09,2026,North East,under_1,0.04745762711864407,1.0
2026-03-16,2026,North East,under_1,0.061016949152542375,1.0
2026-03-23,2026,North East,under_1,0.05254237288135593,1.0
2026-03-30,2026,North East,under_1,0.06440677966101695,1.0
2026-04-06,2026,North East,under_1,0.0576271186440678,1.0
2026-04-13,2026,North East,under_1,0.07288135593220339,1.0
2026-04-20,2026,North East,under_1,0.04576271186440678,1.0
2026-04-27,2026,North East,under_1,0.059322033898305086,1.0
2026-05-04,2026,North East,under_1,0.07457627118644068,1.0
2026-01-05,2026,North West,11_to_14,0.13559322033898305,8.0
2026-01-12,2026,North West,11_to_14,0.42033898305084744,8.0
2026-01-19,2026,North West,11_to_14,0.36610169491525424,8.0
2026-01-26,2026,North West,11_to_14,0.43389830508474575,8.0
2026-02-02,2026,North West,11_to_14,0.2847457627118644,8.0
2026-02-09,2026,North West,11_to_14,0.5559322033898305,8.0
2026-02-16,2026,North West,11_to_14,0.5830508474576271,8.0
2026-02-23,2026,North West,11_to_14,0.5423728813559322,8.0
2026-03-02,2026,North West,11_to_14,0.39322033898305087,8.0
2026-03-09,2026,North West,11_to_14,0.37966101694915255,8.0
2026-03-16,2026,North West,11_to_14,0.488135593220339,8.0
2026-03-23,2026,North West,11_to_14,0.42033898305084744,8.0
2026-03-30,2026,North West,11_to_14,0.5152542372881356,8.0
2026-04-06,2026,North West,11_to_14,0.4610169491525424,8.0
2026-04-13,2026,North West,11_to_14,0.5830508474576271,8.0
2026-04-20,2026,North West,11_to_14,0.36610169491525424,8.0
2026-04-27,2026,North West,11_to_14,0.4745762711864407,8.0
2026-05-04,2026,North West,11_to_14,0.5966101694915255,8.0
2026-01-05,2026,North West,15_to_24,0.13559322033898305,8.0
2026-01-12,2026,North West,15_to_24,0.42033898305084744,8.0
2026-01-19,2026,North West,15_to_24,0.36610169491525424,8.0
2026-01-26,2026,North West,15_to_24,0.43389830508474575,8.0
2026-02-02,2026,North West,15_to_24,0.2847457627118644,8.0
2026-02-09,2026,North West,15_to_24,0.5559322033898305,8.0
2026-02-16,2026,North West,15_to_24,0.5830508474576271,8.0
2026-02-23,2026,North West,15_to_24,0.5423728813559322,8.0
2026-03-02,2026,North West,15_to_24,0.39322033898305087,8.0
2026-03-09,2026,North West,15_to_24,0.37966101694915255,8.0
2026-03-16,2026,North West,15_to_24,0.488135593220339,8.0
2026-03-23,2026,North West,15_to_24,0.42033898305084744,8.0
2026-03-30,2026,North West,15_to_24,0.5152542372881356,8.0
2026-04-06,2026,North West,15_to_24,0.4610169491525424,8.0
2026-04-13,2026,North West,15_to_24,0.5830508474576271,8.0
2026-04-20,2026,North West,15_to_24,0.36610169491525424,8.0
2026-04-27,2026,North West,15_to_24,0.4745762711864407,8.0
2026-05-04,2026,North West,15_to_24,0.5966101694915255,8.0
2026-01-05,2026,North West,1_to_4,0.3559322033898305,21.0
2026-01-12,2026,North West,1_to_4,1.1033898305084746,21.0
2026-01-19,2026,North West,1_to_4,0.9610169491525423,21.0
2026-01-26,2026,North West,1_to_4,1.1389830508474577,21.0
2026-02-02,2026,North West,1_to_4,0.747457627118644,21.0
2026-02-09,2026,North West,1_to_4,1.459322033898305,21.0
2026-02-16,2026,North West,1_to_4,1.5305084745762711,21.0
2026-02-23,2026,North West,1_to_4,1.423728813559322,21.0
2026-03-02,2026,North West,1_to_4,1.0322033898305085,21.0
2026-03-09,2026,North West,1_to_4,0.9966101694915255,21.0
2026-03-16,2026,North West,1_to_4,1.2813559322033898,21.0
2026-03-23,2026,North West,1_to_4,1.1033898305084746,21.0
2026-03-30,2026,North West,1_to_4,1.352542372881356,21.0
2026-04-06,2026,North West,1_to_4,1.2101694915254237,21.0
2026-04-13,2026,North West,1_to_4,1.5305084745762711,21.0
2026-04-20,2026,North West,1_to_4,0.9610169491525423,21.0
2026-04-27,2026,North West,1_to_4,1.2457627118644068,21.0
2026-05-04,2026,North West,1_to_4,1.5661016949152542,21.0
2026-01-05,2026,North West,25_to_34,0.23728813559322035,14.0
2026-01-12,2026,North West,25_to_34,0.735593220338983,14.0
2026-01-19,2026,North West,25_to_34,0.6406779661016949,14.0
2026-01-26,2026,North West,25_to_34,0.7593220338983051,14.0
2026-02-02,2026,North West,25_to_34,0.49830508474576274,14.0
2026-02-09,2026,North West,25_to_34,0.9728813559322034,14.0
2026-02-16,2026,North West,25_to_34,1.0203389830508474,14.0
2026-02-23,2026,North West,25_to_34,0.9491525423728814,14.0
2026-03-02,2026,North West,25_to_34,0.688135593220339,14.0
2026-03-09,2026,North West,25_to_34,0.6644067796610169,14.0
2026-03-16,2026,North West,25_to_34,0.8542372881355932,14.0
2026-03-23,2026,North West,25_to_34,0.735593220338983,14.0
2026-03-30,2026,North West,25_to_34,0.9016949152542373,14.0
2026-04-06,2026,North West,25_to_34,0.8067796610169492,14.0
2026-04-13,2026,North West,25_to_34,1.0203389830508474,14.0
2026-04-20,2026,North West,25_to_34,0.6406779661016949,14.0
2026-04-27,2026,North West,25_to_34,0.8305084745762712,14.0
2026-05-04,2026,North West,25_to_34,1.0440677966101695,14.0
2026-01-05,2026,North West,35_and_over,0.15254237288135594,9.0
2026-01-12,2026,North West,35_and_over,0.4728813559322034,9.0
2026-01-19,2026,North West,35_and_over,0.411864406779661,9.0
2026-01-26,2026,North West,35_and_over,0.488135593220339,9.0
2026-02-02,2026,North West,35_and_over,0.32033898305084746,9.0
2026-02-09,2026,North West,35_and_over,0.6254237288135593,9.0
2026-02-16,2026,North West,35_and_over,0.6559322033898305,9.0
2026-02-23,2026,North West,35_and_over,0.6101694915254238,9.0
2026-03-02,2026,North West,35_and_over,0.4423728813559322,9.0
2026-03-09,2026,North West,35_and_over,0.4271186440677966,9.0
2026-03-16,2026,North West,35_and_over,0.5491525423728814,9.0
2026-03-23,2026,North West,35_and_over,0.4728813559322034,9.0
2026-03-30,2026,North West,35_and_over,0.5796610169491525,9.0
2026-04-06,2026,North West,35_and_over,0.5186440677966102,9.0
2026-04-13,2026,North West,35_and_over,0.6559322033898305,9.0
2026-04-20,2026,North West,35_and_over,0.411864406779661,9.0
2026-04-27,2026,North West,35_and_over,0.5338983050847458,9.0
2026-05-04,2026,North West,35_and_over,0.6711864406779661,9.0
2026-01-05,2026,North West,5_to_10,0.288135593220339,17.0
2026-01-12,2026,North West,5_to_10,0.8932203389830509,17.0
2026-01-19,2026,North West,5_to_10,0.7779661016949152,17.0
2026-01-26,2026,North West,5_to_10,0.9220338983050848,17.0
2026-02-02,2026,North West,5_to_10,0.6050847457627119,17.0
2026-02-09,2026,North West,5_to_10,1.1813559322033897,17.0
2026-02-16,2026,North West,5_to_10,1.2389830508474575,17.0
2026-02-23,2026,North West,5_to_10,1.152542372881356,17.0
2026-03-02,2026,North West,5_to_10,0.8355932203389831,17.0
2026-03-09,2026,North West,5_to_10,0.8067796610169492,17.0
2026-03-16,2026,North West,5_to_10,1.0372881355932204,17.0
2026-03-23,2026,North West,5_to_10,0.8932203389830509,17.0
2026-03-30,2026,North West,5_to_10,1.0949152542372882,17.0
2026-04-06,2026,North West,5_to_10,0.9796610169491525,17.0
2026-04-13,2026,North West,5_to_10,1.2389830508474575,17.0
2026-04-20,2026,North West,5_to_10,0.7779661016949152,17.0
2026-04-27,2026,North West,5_to_10,1.0084745762711864,17.0
2026-05-04,2026,North West,5_to_10,1.2677966101694915,17.0
2026-01-05,2026,North West,under_1,0.1694915254237288,10.0
2026-01-12,2026,North West,under_1,0.5254237288135594,10.0
2026-01-19,2026,North West,under_1,0.4576271186440678,10.0
2026-01-26,2026,North West,under_1,0.5423728813559322,10.0
2026-02-02,2026,North West,under_1,0.3559322033898305,10.0
2026-02-09,2026,North West,under_1,0.6949152542372882,10.0
2026-02-16,2026,North West,under_1,0.7288135593220338,10.0
2026-02-23,2026,North West,under_1,0.6779661016949152,10.0
2026-03-02,2026,North West,under_1,0.4915254237288136,10.0
2026-03-09,2026,North West,under_1,0.4745762711864407,10.0
2026-03-16,2026,North West,under_1,0.6101694915254238,10.0
2026-03-23,2026,North West,under_1,0.5254237288135594,10.0
2026-03-30,2026,North West,under_1,0.6440677966101694,10.0
2026-04-06,2026,North West,under_1,0.576271186440678,10.0
2026-04-13,2026,North West,under_1,0.7288135593220338,10.0
2026-04-20,2026,North West,under_1,0.4576271186440678,10.0
2026-04-27,2026,North West,under_1,0.5932203389830508,10.0
2026-05-04,2026,North West,under_1,0.7457627118644068,10.0
2026-01-05,2026,South East,11_to_14,0.0,0.0
2026-01-12,2026,South East,11_to_14,0.0,0.0
2026-01-19,2026,South East,11_to_14,0.0,0.0
2026-01-26,2026,South East,11_to_14,0.0,0.0
2026-02-02,2026,South East,11_to_14,0.0,0.0
2026-02-09,2026,South East,11_to_14,0.0,0.0
2026-02-16,2026,South East,11_to_14,0.0,0.0
2026-02-23,2026,South East,11_to_14,0.0,0.0
2026-03-02,2026,South East,11_to_14,0.0,0.0
2026-03-09,2026,South East,11_to_14,0.0,0.0
2026-03-16,2026,South East,11_to_14,0.0,0.0
2026-03-23,2026,South East,11_to_14,0.0,0.0
2026-03-30,2026,South East,11_to_14,0.0,0.0
2026-04-06,2026,South East,11_to_14,0.0,0.0
2026-04-13,2026,South East,11_to_14,0.0,0.0
2026-04-20,2026,South East,11_to_14,0.0,0.0
2026-04-27,2026,South East,11_to_14,0.0,0.0
2026-05-04,2026,South East,11_to_14,0.0,0.0
2026-01-05,2026,South East,15_to_24,0.05084745762711865,3.0
2026-01-12,2026,South East,15_to_24,0.1576271186440678,3.0
2026-01-19,2026,South East,15_to_24,0.13728813559322034,3.0
2026-01-26,2026,South East,15_to_24,0.16271186440677965,3.0
2026-02-02,2026,South East,15_to_24,0.10677966101694915,3.0
2026-02-09,2026,South East,15_to_24,0.20847457627118643,3.0
2026-02-16,2026,South East,15_to_24,0.21864406779661016,3.0
2026-02-23,2026,South East,15_to_24,0.2033898305084746,3.0
2026-03-02,2026,South East,15_to_24,0.14745762711864407,3.0
2026-03-09,2026,South East,15_to_24,0.1423728813559322,3.0
2026-03-16,2026,South East,15_to_24,0.18305084745762712,3.0
2026-03-23,2026,South East,15_to_24,0.1576271186440678,3.0
2026-03-30,2026,South East,15_to_24,0.19322033898305085,3.0
2026-04-06,2026,South East,15_to_24,0.17288135593220338,3.0
2026-04-13,2026,South East,15_to_24,0.21864406779661016,3.0
2026-04-20,2026,South East,15_to_24,0.13728813559322034,3.0
2026-04-27,2026,South East,15_to_24,0.17796610169491525,3.0
2026-05-04,2026,South East,15_to_24,0.22372881355932203,3.0
2026-01-05,2026,South East,1_to_4,0.03389830508474576,2.0
2026-01-12,2026,South East,1_to_4,0.10508474576271186,2.0
2026-01-19,2026,South East,1_to_4,0.09152542372881356,2.0
2026-01-26,2026,South East,1_to_4,0.10847457627118644,2.0
2026-02-02,2026,South East,1_to_4,0.0711864406779661,2.0
2026-02-09,2026,South East,1_to_4,0.13898305084745763,2.0
2026-02-16,2026,South East,1_to_4,0.14576271186440679,2.0
2026-02-23,2026,South East,1_to_4,0.13559322033898305,2.0
2026-03-02,2026,South East,1_to_4,0.09830508474576272,2.0
2026-03-09,2026,South East,1_to_4,0.09491525423728814,2.0
2026-03-16,2026,South East,1_to_4,0.12203389830508475,2.0
2026-03-23,2026,South East,1_to_4,0.10508474576271186,2.0
2026-03-30,2026,South East,1_to_4,0.1288135593220339,2.0
2026-04-06,2026,South East,1_to_4,0.1152542372881356,2.0
2026-04-13,2026,South East,1_to_4,0.14576271186440679,2.0
2026-04-20,2026,South East,1_to_4,0.09152542372881356,2.0
2026-04-27,2026,South East,1_to_4,0.11864406779661017,2.0
2026-05-04,2026,South East,1_to_4,0.14915254237288136,2.0
2026-01-05,2026,South East,25_to_34,0.0,0.0
2026-01-12,2026,South East,25_to_34,0.0,0.0
2026-01-19,2026,South East,25_to_34,0.0,0.0
2026-01-26,2026,South East,25_to_34,0.0,0.0
2026-02-02,2026,South East,25_to_34,0.0,0.0
2026-02-09,2026,South East,25_to_34,0.0,0.0
2026-02-16,2026,South East,25_to_34,0.0,0.0
2026-02-23,2026,South East,25_to_34,0.0,0.0
2026-03-02,2026,South East,25_to_34,0.0,0.0
2026-03-09,2026,South East,25_to_34,0.0,0.0
2026-03-16,2026,South East,25_to_34,0.0,0.0
2026-03-23,2026,South East,25_to_34,0.0,0.0
2026-03-30,2026,South East,25_to_34,0.0,0.0
2026-04-06,2026,South East,25_to_34,0.0,0.0
2026-04-13,2026,South East,25_to_34,0.0,0.0
2026-04-20,2026,South East,25_to_34,0.0,0.0
2026-04-27,2026,South East,25_to_34,0.0,0.0
2026-05-04,2026,South East,25_to_34,0.0,0.0
2026-01-05,2026,South East,35_and_over,0.03389830508474576,2.0
2026-01-12,2026,South East,35_and_over,0.10508474576271186,2.0
2026-01-19,2026,South East,35_and_over,0.09152542372881356,2.0
2026-01-26,2026,South East,35_and_over,0.10847457627118644,2.0
2026-02-02,2026,South East,35_and_over,0.0711864406779661,2.0
2026-02-09,2026,South East,35_and_over,0.13898305084745763,2.0
2026-02-16,2026,South East,35_and_over,0.14576271186440679,2.0
2026-02-23,2026,South East,35_and_over,0.13559322033898305,2.0
2026-03-02,2026,South East,35_and_over,0.09830508474576272,2.0
2026-03-09,2026,South East,35_and_over,0.09491525423728814,2.0
2026-03-16,2026,South East,35_and_over,0.12203389830508475,2.0
2026-03-23,2026,South East,35_and_over,0.10508474576271186,2.0
2026-03-30,2026,South East,35_and_over,0.1288135593220339,2.0
2026-04-06,2026,South East,35_and_over,0.1152542372881356,2.0
2026-04-13,2026,South East,35_and_over,0.14576271186440679,2.0
2026-04-20,2026,South East,35_and_over,0.09152542372881356,2.0
2026-04-27,2026,South East,35_and_over,0.11864406779661017,2.0
2026-05-04,2026,South East,35_and_over,0.14915254237288136,2.0
2026-01-05,2026,South East,5_to_10,0.0,0.0
2026-01-12,2026,South East,5_to_10,0.0,0.0
2026-01-19,2026,South East,5_to_10,0.0,0.0
2026-01-26,2026,South East,5_to_10,0.0,0.0
2026-02-02,2026,South East,5_to_10,0.0,0.0
2026-02-09,2026,South East,5_to_10,0.0,0.0
2026-02-16,2026,South East,5_to_10,0.0,0.0
2026-02-23,2026,South East,5_to_10,0.0,0.0
2026-03-02,2026,South East,5_to_10,0.0,0.0
2026-03-09,2026,South East,5_to_10,0.0,0.0
2026-03-16,2026,South East,5_to_10,0.0,0.0
2026-03-23,2026,South East,5_to_10,0.0,0.0
2026-03-30,2026,South East,5_to_10,0.0,0.0
2026-04-06,2026,South East,5_to_10,0.0,0.0
2026-04-13,2026,South East,5_to_10,0.0,0.0
2026-04-20,2026,South East,5_to_10,0.0,0.0
2026-04-27,2026,South East,5_to_10,0.0,0.0
2026-05-04,2026,South East,5_to_10,0.0,0.0
2026-01-05,2026,South East,under_1,0.0,0.0
2026-01-12,2026,South East,under_1,0.0,0.0
2026-01-19,2026,South East,under_1,0.0,0.0
2026-01-26,2026,South East,under_1,0.0,0.0
2026-02-02,2026,South East,under_1,0.0,0.0
2026-02-09,2026,South East,under_1,0.0,0.0
2026-02-16,2026,South East,under_1,0.0,0.0
2026-02-23,2026,South East,under_1,0.0,0.0
2026-03-02,2026,South East,under_1,0.0,0.0
2026-03-09,2026,South East,under_1,0.0,0.0
2026-03-16,2026,South East,under_1,0.0,0.0
2026-03-23,2026,South East,under_1,0.0,0.0
2026-03-30,2026,South East,under_1,0.0,0.0
2026-04-06,2026,South East,under_1,0.0,0.0
2026-04-13,2026,South East,under_1,0.0,0.0
